KWF,ADM,01/01/1900 08:00:50,01/01/1900 08:26:41,1
KWF,ADM,01/01/1900 08:00:50,01/01/1900 08:26:41,1
SWH,ADM,01/01/1900 08:04:43,01/01/1900 08:26:42,3
SWH,ADM,01/01/1900 08:04:43,01/01/1900 08:26:42,3
SWH,ADM,01/01/1900 08:04:43,01/01/1900 08:26:42,1
ADM,MOK,01/01/1900 08:26:42,01/01/1900 08:38:42,0
CHH,ADM,01/01/1900 07:54:54,01/01/1900 08:26:43,4
CHH,ADM,01/01/1900 07:54:54,01/01/1900 08:26:43,2
ADM,TAK,01/01/1900 08:26:43,01/01/1900 08:43:23,4
CHH,ADM,01/01/1900 07:54:54,01/01/1900 08:26:43,0
CHH,ADM,01/01/1900 07:54:54,01/01/1900 08:26:43,2
CHH,ADM,01/01/1900 07:54:54,01/01/1900 08:26:43,3
CHH,ADM,01/01/1900 07:54:54,01/01/1900 08:26:43,3
ADM,TAK,01/01/1900 08:26:43,01/01/1900 08:43:23,1
TST,ADM,01/01/1900 08:20:43,01/01/1900 08:26:44,1
TST,ADM,01/01/1900 08:20:43,01/01/1900 08:26:44,1
TST,ADM,01/01/1900 08:20:43,01/01/1900 08:26:44,4
TST,ADM,01/01/1900 08:20:43,01/01/1900 08:26:44,0
ADM,FOH,01/01/1900 08:26:44,01/01/1900 08:38:58,2
TST,ADM,01/01/1900 08:20:43,01/01/1900 08:26:44,1
TST,ADM,01/01/1900 08:20:43,01/01/1900 08:26:44,3
FOH,ADM,01/01/1900 08:07:53,01/01/1900 08:26:45,2
FOH,ADM,01/01/1900 08:07:53,01/01/1900 08:26:45,3
JOR,ADM,01/01/1900 08:18:48,01/01/1900 08:26:46,0
JOR,ADM,01/01/1900 08:18:48,01/01/1900 08:26:46,1
JOR,ADM,01/01/1900 08:18:48,01/01/1900 08:26:46,4
JOR,ADM,01/01/1900 08:18:48,01/01/1900 08:26:46,3
JOR,ADM,01/01/1900 08:18:48,01/01/1900 08:26:46,1
ADM,KOB,01/01/1900 08:26:47,01/01/1900 09:04:25,3
JOR,ADM,01/01/1900 08:11:59,01/01/1900 08:26:47,3
JOR,ADM,01/01/1900 08:11:59,01/01/1900 08:26:47,2
SHW,ADM,01/01/1900 08:18:17,01/01/1900 08:26:48,3
ADM,FOH,01/01/1900 08:26:48,01/01/1900 08:43:37,2
SHW,ADM,01/01/1900 08:18:17,01/01/1900 08:26:48,2
SHW,ADM,01/01/1900 08:18:17,01/01/1900 08:26:48,0
SHW,ADM,01/01/1900 08:18:17,01/01/1900 08:26:48,1
SHW,ADM,01/01/1900 08:18:17,01/01/1900 08:26:48,0
SHW,ADM,01/01/1900 08:18:17,01/01/1900 08:26:48,4
NOP,ADM,01/01/1900 08:08:55,01/01/1900 08:26:49,1
NOP,ADM,01/01/1900 08:08:55,01/01/1900 08:26:49,3
NOP,ADM,01/01/1900 08:08:55,01/01/1900 08:26:49,3
NOP,ADM,01/01/1900 08:08:55,01/01/1900 08:26:49,2
ADM,FOH,01/01/1900 08:26:49,01/01/1900 08:43:37,2
NOP,ADM,01/01/1900 08:08:55,01/01/1900 08:26:49,4
ADM,TST,01/01/1900 08:26:50,01/01/1900 08:36:59,0
CAB,ADM,01/01/1900 08:16:52,01/01/1900 08:26:50,0
CAB,ADM,01/01/1900 08:16:52,01/01/1900 08:26:50,2
ADM,TST,01/01/1900 08:26:50,01/01/1900 08:36:59,1
CAB,ADM,01/01/1900 08:16:52,01/01/1900 08:26:50,3
CAB,ADM,01/01/1900 08:16:52,01/01/1900 08:26:50,3
SHW,ADM,01/01/1900 08:12:59,01/01/1900 08:26:51,0
SHW,ADM,01/01/1900 08:12:59,01/01/1900 08:26:51,0
SHW,ADM,01/01/1900 08:12:59,01/01/1900 08:26:51,4
SHW,ADM,01/01/1900 08:12:59,01/01/1900 08:26:51,1
SHW,ADM,01/01/1900 08:12:59,01/01/1900 08:26:51,2
CEN,ADM,01/01/1900 08:17:07,01/01/1900 08:26:52,4
CEN,ADM,01/01/1900 08:17:07,01/01/1900 08:26:52,3
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,2
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,4
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,3
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,3
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,0
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,2
TST,ADM,01/01/1900 08:14:54,01/01/1900 08:26:53,1
TST,ADM,01/01/1900 08:15:33,01/01/1900 08:26:54,1
TST,ADM,01/01/1900 08:15:33,01/01/1900 08:26:54,0
ADM,QUB,01/01/1900 08:26:54,01/01/1900 08:45:42,2
TST,ADM,01/01/1900 08:16:46,01/01/1900 08:26:55,4
TST,ADM,01/01/1900 08:16:46,01/01/1900 08:26:55,3
TST,ADM,01/01/1900 08:16:46,01/01/1900 08:26:55,2
ADM,LCK,01/01/1900 08:26:55,01/01/1900 08:53:29,2
TST,ADM,01/01/1900 08:16:46,01/01/1900 08:26:55,4
TST,ADM,01/01/1900 08:16:46,01/01/1900 08:26:55,3
JOR,ADM,01/01/1900 08:12:23,01/01/1900 08:26:56,0
JOR,ADM,01/01/1900 08:12:23,01/01/1900 08:26:56,2
JOR,ADM,01/01/1900 08:12:23,01/01/1900 08:26:56,3
JOR,ADM,01/01/1900 08:12:23,01/01/1900 08:26:56,1
JOR,ADM,01/01/1900 08:12:23,01/01/1900 08:26:56,1
TAW,ADM,01/01/1900 07:52:18,01/01/1900 08:26:57,0
ADM,HAH,01/01/1900 08:26:57,01/01/1900 09:03:08,2
TAW,ADM,01/01/1900 07:52:18,01/01/1900 08:26:57,3
TAW,ADM,01/01/1900 07:52:18,01/01/1900 08:26:57,4
ADM,PRE,01/01/1900 08:26:58,01/01/1900 08:44:23,2
ADM,PRE,01/01/1900 08:26:58,01/01/1900 08:44:23,2
WAC,ADM,01/01/1900 08:15:07,01/01/1900 08:26:58,2
ADM,PRE,01/01/1900 08:26:58,01/01/1900 08:44:23,2
WAC,ADM,01/01/1900 08:15:07,01/01/1900 08:26:58,0
ADM,PRE,01/01/1900 08:26:58,01/01/1900 08:44:23,2
ADM,PRE,01/01/1900 08:26:58,01/01/1900 08:44:23,2
WAC,ADM,01/01/1900 08:15:07,01/01/1900 08:26:58,4
WAC,ADM,01/01/1900 08:15:07,01/01/1900 08:26:58,3
WAC,ADM,01/01/1900 08:15:07,01/01/1900 08:26:58,3
FOH,ADM,01/01/1900 08:12:24,01/01/1900 08:26:59,2
FOH,ADM,01/01/1900 08:12:24,01/01/1900 08:26:59,1
FOH,ADM,01/01/1900 08:12:24,01/01/1900 08:26:59,3
ADM,SHT,01/01/1900 08:26:59,01/01/1900 09:05:30,4
FOH,ADM,01/01/1900 08:12:24,01/01/1900 08:26:59,1
FOH,ADM,01/01/1900 08:12:24,01/01/1900 08:26:59,1
TAK,ADM,01/01/1900 08:11:05,01/01/1900 08:27:00,4
TAK,ADM,01/01/1900 08:11:05,01/01/1900 08:27:00,0
SYP,ADM,01/01/1900 08:16:36,01/01/1900 08:27:01,0
SYP,ADM,01/01/1900 08:16:36,01/01/1900 08:27:01,1
SYP,ADM,01/01/1900 08:16:36,01/01/1900 08:27:01,2
SYP,ADM,01/01/1900 08:16:36,01/01/1900 08:27:01,1
LAT,ADM,01/01/1900 08:00:36,01/01/1900 08:27:02,2
LAT,ADM,01/01/1900 08:00:36,01/01/1900 08:27:02,4
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,2
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,0
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,3
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,3
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,2
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,1
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,0
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,4
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,4
ADM,OLY,01/01/1900 08:27:03,01/01/1900 08:47:40,0
TST,ADM,01/01/1900 08:15:51,01/01/1900 08:27:03,0
ADM,SHW,01/01/1900 08:27:04,01/01/1900 08:37:01,3
TST,ADM,01/01/1900 08:19:19,01/01/1900 08:27:04,3
TST,ADM,01/01/1900 08:19:19,01/01/1900 08:27:04,1
HOKT,ADM,01/01/1900 08:18:39,01/01/1900 08:27:05,4
HOKT,ADM,01/01/1900 08:18:39,01/01/1900 08:27:05,2
ADM,SHW,01/01/1900 08:27:05,01/01/1900 08:37:01,1
HOKT,ADM,01/01/1900 08:18:39,01/01/1900 08:27:05,2
HOKT,ADM,01/01/1900 08:18:39,01/01/1900 08:27:05,3
HOKT,ADM,01/01/1900 08:18:39,01/01/1900 08:27:05,2
HOKT,ADM,01/01/1900 08:18:39,01/01/1900 08:27:05,2
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,0
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,0
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,4
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,3
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,4
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,1
CHW,ADM,01/01/1900 08:00:29,01/01/1900 08:27:06,0
TST,ADM,01/01/1900 08:13:51,01/01/1900 08:27:07,1
TST,ADM,01/01/1900 08:13:51,01/01/1900 08:27:07,4
TST,ADM,01/01/1900 08:13:51,01/01/1900 08:27:07,3
CSW,ADM,01/01/1900 08:07:40,01/01/1900 08:27:08,3
CSW,ADM,01/01/1900 08:07:40,01/01/1900 08:27:08,2
CSW,ADM,01/01/1900 08:07:40,01/01/1900 08:27:08,2
CSW,ADM,01/01/1900 08:07:40,01/01/1900 08:27:08,4
ADM,SHW,01/01/1900 08:27:09,01/01/1900 08:43:07,0
CEN,ADM,01/01/1900 08:21:35,01/01/1900 08:27:09,0
CEN,ADM,01/01/1900 08:21:35,01/01/1900 08:27:09,1
CEN,ADM,01/01/1900 08:21:35,01/01/1900 08:27:09,0
CEN,ADM,01/01/1900 08:21:35,01/01/1900 08:27:09,2
TAK,ADM,01/01/1900 08:09:28,01/01/1900 08:27:10,0
TAK,ADM,01/01/1900 08:09:28,01/01/1900 08:27:10,3
TAK,ADM,01/01/1900 08:09:28,01/01/1900 08:27:10,3
ADM,TST,01/01/1900 08:27:10,01/01/1900 08:37:36,0
TAK,ADM,01/01/1900 08:09:28,01/01/1900 08:27:10,2
TAK,ADM,01/01/1900 08:09:28,01/01/1900 08:27:10,3
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,4
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,1
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,2
ADM,TST,01/01/1900 08:27:11,01/01/1900 08:37:36,1
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,4
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,4
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,0
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,1
TST,ADM,01/01/1900 08:18:51,01/01/1900 08:27:11,2
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,1
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,3
ADM,NOP,01/01/1900 08:27:12,01/01/1900 08:44:10,2
ADM,NOP,01/01/1900 08:27:12,01/01/1900 08:44:10,2
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,3
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,1
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,0
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,3
TST,ADM,01/01/1900 08:18:35,01/01/1900 08:27:12,2
ADM,CEN,01/01/1900 08:27:13,01/01/1900 08:39:34,2
TST,ADM,01/01/1900 08:18:54,01/01/1900 08:27:13,1
TST,ADM,01/01/1900 08:18:54,01/01/1900 08:27:13,4
TST,ADM,01/01/1900 08:18:54,01/01/1900 08:27:13,0
HKU,ADM,01/01/1900 08:14:24,01/01/1900 08:27:14,1
HKU,ADM,01/01/1900 08:14:24,01/01/1900 08:27:14,4
HKU,ADM,01/01/1900 08:14:24,01/01/1900 08:27:14,2
HKU,ADM,01/01/1900 08:14:24,01/01/1900 08:27:14,2
HKU,ADM,01/01/1900 08:14:24,01/01/1900 08:27:14,0
TST,ADM,01/01/1900 08:20:15,01/01/1900 08:27:15,1
TST,ADM,01/01/1900 08:20:15,01/01/1900 08:27:15,2
TST,ADM,01/01/1900 08:20:15,01/01/1900 08:27:15,0
ADM,QUB,01/01/1900 08:27:15,01/01/1900 08:48:05,1
ADM,QUB,01/01/1900 08:27:15,01/01/1900 08:48:05,2
TST,ADM,01/01/1900 08:16:58,01/01/1900 08:27:16,1
ADM,QUB,01/01/1900 08:27:16,01/01/1900 08:48:05,2
TST,ADM,01/01/1900 08:16:58,01/01/1900 08:27:16,2
TST,ADM,01/01/1900 08:16:58,01/01/1900 08:27:16,4
SYP,ADM,01/01/1900 08:12:13,01/01/1900 08:27:17,0
SYP,ADM,01/01/1900 08:12:13,01/01/1900 08:27:17,4
ADM,TSW,01/01/1900 08:27:17,01/01/1900 09:03:17,0
SYP,ADM,01/01/1900 08:12:13,01/01/1900 08:27:17,3
SYP,ADM,01/01/1900 08:12:13,01/01/1900 08:27:17,1
ADM,TSW,01/01/1900 08:27:17,01/01/1900 09:03:17,2
SYP,ADM,01/01/1900 08:12:13,01/01/1900 08:27:17,2
ADM,TSW,01/01/1900 08:27:17,01/01/1900 09:03:17,0
SYP,ADM,01/01/1900 08:12:13,01/01/1900 08:27:17,2
TAK,ADM,01/01/1900 08:06:31,01/01/1900 08:27:18,1
TAK,ADM,01/01/1900 08:06:31,01/01/1900 08:27:18,0
ADM,TST,01/01/1900 08:27:19,01/01/1900 08:34:25,2
TSYT,ADM,01/01/1900 07:58:40,01/01/1900 08:27:19,0
TSYT,ADM,01/01/1900 07:58:40,01/01/1900 08:27:19,4
TSYT,ADM,01/01/1900 07:58:40,01/01/1900 08:27:19,4
TSYT,ADM,01/01/1900 07:58:40,01/01/1900 08:27:19,3
ADM,TST,01/01/1900 08:27:20,01/01/1900 08:34:25,3
YMT,ADM,01/01/1900 08:16:47,01/01/1900 08:27:20,2
YMT,ADM,01/01/1900 08:16:47,01/01/1900 08:27:20,2
TKO,ADM,01/01/1900 07:59:10,01/01/1900 08:27:21,0
TKO,ADM,01/01/1900 07:59:10,01/01/1900 08:27:21,1
TKO,ADM,01/01/1900 07:59:10,01/01/1900 08:27:21,3
TKO,ADM,01/01/1900 07:59:10,01/01/1900 08:27:21,0
TKO,ADM,01/01/1900 07:59:10,01/01/1900 08:27:21,2
ADM,TST,01/01/1900 08:27:22,01/01/1900 08:38:35,3
JOR,ADM,01/01/1900 08:10:50,01/01/1900 08:27:22,4
JOR,ADM,01/01/1900 08:10:50,01/01/1900 08:27:22,3
JOR,ADM,01/01/1900 08:10:50,01/01/1900 08:27:22,1
JOR,ADM,01/01/1900 08:10:50,01/01/1900 08:27:22,4
JOR,ADM,01/01/1900 08:10:50,01/01/1900 08:27:22,2
JOR,ADM,01/01/1900 08:10:50,01/01/1900 08:27:22,1
ADM,TST,01/01/1900 08:27:22,01/01/1900 08:38:35,0
TST,ADM,01/01/1900 08:18:25,01/01/1900 08:27:23,2
TST,ADM,01/01/1900 08:18:25,01/01/1900 08:27:23,0
TST,ADM,01/01/1900 08:18:25,01/01/1900 08:27:23,1
TST,ADM,01/01/1900 08:18:25,01/01/1900 08:27:23,3
JOR,ADM,01/01/1900 08:15:00,01/01/1900 08:27:24,4
JOR,ADM,01/01/1900 08:15:00,01/01/1900 08:27:24,4
JOR,ADM,01/01/1900 08:15:00,01/01/1900 08:27:24,3
JOR,ADM,01/01/1900 08:15:00,01/01/1900 08:27:24,1
JOR,ADM,01/01/1900 08:15:00,01/01/1900 08:27:24,2
TST,ADM,01/01/1900 08:18:57,01/01/1900 08:27:25,2
ADM,UNI,01/01/1900 08:27:25,01/01/1900 09:19:09,2
TST,ADM,01/01/1900 08:18:57,01/01/1900 08:27:25,1
TST,ADM,01/01/1900 08:18:57,01/01/1900 08:27:25,2
TAW,ADM,01/01/1900 08:00:08,01/01/1900 08:27:26,1
TAW,ADM,01/01/1900 08:00:08,01/01/1900 08:27:26,3
TAW,ADM,01/01/1900 08:00:08,01/01/1900 08:27:26,0
TAW,ADM,01/01/1900 08:00:08,01/01/1900 08:27:26,1
TAW,ADM,01/01/1900 08:00:08,01/01/1900 08:27:26,1
TAW,ADM,01/01/1900 08:00:08,01/01/1900 08:27:26,4
ADM,UNI,01/01/1900 08:27:26,01/01/1900 09:19:09,3
LHP,ADM,01/01/1900 07:51:21,01/01/1900 08:27:27,3
ADM,KET,01/01/1900 08:27:27,01/01/1900 08:40:11,1
LHP,ADM,01/01/1900 07:51:21,01/01/1900 08:27:27,2
ADM,KET,01/01/1900 08:27:27,01/01/1900 08:40:11,2
TST,ADM,01/01/1900 08:19:07,01/01/1900 08:27:28,3
TST,ADM,01/01/1900 08:19:07,01/01/1900 08:27:28,1
TST,ADM,01/01/1900 08:19:07,01/01/1900 08:27:28,0
ADM,KET,01/01/1900 08:27:28,01/01/1900 08:40:11,0
TST,ADM,01/01/1900 08:19:07,01/01/1900 08:27:28,3
JOR,ADM,01/01/1900 08:10:58,01/01/1900 08:27:29,2
JOR,ADM,01/01/1900 08:10:58,01/01/1900 08:27:29,4
JOR,ADM,01/01/1900 08:10:58,01/01/1900 08:27:29,3
JOR,ADM,01/01/1900 08:10:58,01/01/1900 08:27:29,0
JOR,ADM,01/01/1900 08:10:58,01/01/1900 08:27:29,4
ADM,LCK,01/01/1900 08:27:29,01/01/1900 08:54:37,3
JOR,ADM,01/01/1900 08:10:58,01/01/1900 08:27:29,1
ADM,LCK,01/01/1900 08:27:29,01/01/1900 08:54:37,0
LAK,ADM,01/01/1900 08:00:16,01/01/1900 08:27:30,2
LAK,ADM,01/01/1900 08:00:16,01/01/1900 08:27:30,0
LAK,ADM,01/01/1900 08:00:16,01/01/1900 08:27:30,3
LAK,ADM,01/01/1900 08:00:16,01/01/1900 08:27:30,1
LAK,ADM,01/01/1900 08:00:16,01/01/1900 08:27:30,0
TIH,ADM,01/01/1900 08:15:05,01/01/1900 08:27:31,2
TIH,ADM,01/01/1900 08:15:05,01/01/1900 08:27:31,3
TIH,ADM,01/01/1900 08:15:05,01/01/1900 08:27:31,3
TIH,ADM,01/01/1900 08:15:05,01/01/1900 08:27:31,2
TIH,ADM,01/01/1900 08:15:05,01/01/1900 08:27:31,4
HKU,ADM,01/01/1900 08:15:17,01/01/1900 08:27:32,3
HKU,ADM,01/01/1900 08:15:17,01/01/1900 08:27:32,0
ADM,SHW,01/01/1900 08:27:32,01/01/1900 08:45:01,0
HKU,ADM,01/01/1900 08:15:17,01/01/1900 08:27:32,1
HKU,ADM,01/01/1900 08:15:17,01/01/1900 08:27:32,4
HKU,ADM,01/01/1900 08:15:17,01/01/1900 08:27:32,1
HKU,ADM,01/01/1900 08:15:17,01/01/1900 08:27:32,2
TST,ADM,01/01/1900 08:18:05,01/01/1900 08:27:33,0
TST,ADM,01/01/1900 08:18:05,01/01/1900 08:27:33,0
TST,ADM,01/01/1900 08:18:05,01/01/1900 08:27:33,3
TST,ADM,01/01/1900 08:18:05,01/01/1900 08:27:33,3
TST,ADM,01/01/1900 08:18:05,01/01/1900 08:27:33,1
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,2
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,1
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,4
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,0
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,3
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,4
PRE,ADM,01/01/1900 08:06:24,01/01/1900 08:27:34,3
TST,ADM,01/01/1900 08:16:04,01/01/1900 08:27:35,2
TST,ADM,01/01/1900 08:16:04,01/01/1900 08:27:35,1
TST,ADM,01/01/1900 08:16:04,01/01/1900 08:27:35,2
ADM,SHW,01/01/1900 08:27:35,01/01/1900 08:45:01,2
TST,ADM,01/01/1900 08:16:04,01/01/1900 08:27:35,2
TST,ADM,01/01/1900 08:16:04,01/01/1900 08:27:35,0
TST,ADM,01/01/1900 08:18:14,01/01/1900 08:27:36,2
TST,ADM,01/01/1900 08:18:14,01/01/1900 08:27:36,3
TST,ADM,01/01/1900 08:18:14,01/01/1900 08:27:36,3
ADM,SHW,01/01/1900 08:27:36,01/01/1900 08:45:01,2
ADM,SHW,01/01/1900 08:27:36,01/01/1900 08:45:01,0
TST,ADM,01/01/1900 08:18:14,01/01/1900 08:27:36,0
TST,ADM,01/01/1900 08:18:14,01/01/1900 08:27:36,4
WAC,ADM,01/01/1900 08:22:42,01/01/1900 08:27:37,3
WAC,ADM,01/01/1900 08:22:42,01/01/1900 08:27:37,3
WAC,ADM,01/01/1900 08:22:42,01/01/1900 08:27:37,1
WAC,ADM,01/01/1900 08:22:42,01/01/1900 08:27:37,4
TST,ADM,01/01/1900 08:20:33,01/01/1900 08:27:38,1
TST,ADM,01/01/1900 08:20:33,01/01/1900 08:27:38,2
TST,ADM,01/01/1900 08:20:33,01/01/1900 08:27:38,3
TST,ADM,01/01/1900 08:20:33,01/01/1900 08:27:38,2
TST,ADM,01/01/1900 08:20:33,01/01/1900 08:27:38,0
TST,ADM,01/01/1900 08:20:33,01/01/1900 08:27:38,1
LAK,ADM,01/01/1900 07:58:18,01/01/1900 08:27:39,4
LAK,ADM,01/01/1900 07:58:18,01/01/1900 08:27:39,3
LAK,ADM,01/01/1900 07:58:18,01/01/1900 08:27:39,0
LAK,ADM,01/01/1900 07:58:18,01/01/1900 08:27:39,1
LAK,ADM,01/01/1900 07:58:18,01/01/1900 08:27:39,2
TST,ADM,01/01/1900 08:16:38,01/01/1900 08:27:40,1
ADM,TST,01/01/1900 08:27:40,01/01/1900 08:35:55,3
TST,ADM,01/01/1900 08:16:38,01/01/1900 08:27:40,1
TST,ADM,01/01/1900 08:16:38,01/01/1900 08:27:40,3
ADM,TST,01/01/1900 08:27:40,01/01/1900 08:35:55,4
TST,ADM,01/01/1900 08:16:38,01/01/1900 08:27:40,0
TST,ADM,01/01/1900 08:15:04,01/01/1900 08:27:41,4
TST,ADM,01/01/1900 08:15:04,01/01/1900 08:27:41,0
ADM,TST,01/01/1900 08:27:41,01/01/1900 08:35:55,2
MOK,ADM,01/01/1900 08:09:38,01/01/1900 08:27:42,0
MOK,ADM,01/01/1900 08:09:38,01/01/1900 08:27:42,1
MOK,ADM,01/01/1900 08:09:38,01/01/1900 08:27:42,1
MOK,ADM,01/01/1900 08:09:38,01/01/1900 08:27:42,3
MOK,ADM,01/01/1900 08:09:38,01/01/1900 08:27:42,2
MOK,ADM,01/01/1900 08:09:38,01/01/1900 08:27:42,3
WTS,ADM,01/01/1900 08:04:14,01/01/1900 08:27:43,4
ADM,TST,01/01/1900 08:27:43,01/01/1900 08:35:55,3
ADM,TST,01/01/1900 08:27:43,01/01/1900 08:35:55,0
WTS,ADM,01/01/1900 08:04:14,01/01/1900 08:27:43,1
WTS,ADM,01/01/1900 08:04:14,01/01/1900 08:27:43,2
WTS,ADM,01/01/1900 08:04:14,01/01/1900 08:27:43,3
WTS,ADM,01/01/1900 08:04:14,01/01/1900 08:27:43,3
ADM,TST,01/01/1900 08:27:44,01/01/1900 08:35:55,1
TST,ADM,01/01/1900 08:19:29,01/01/1900 08:27:45,0
TST,ADM,01/01/1900 08:19:29,01/01/1900 08:27:45,3
ADM,QUB,01/01/1900 08:27:45,01/01/1900 08:51:28,0
TST,ADM,01/01/1900 08:19:29,01/01/1900 08:27:45,1
TST,ADM,01/01/1900 08:20:56,01/01/1900 08:27:46,3
TST,ADM,01/01/1900 08:20:56,01/01/1900 08:27:46,0
TST,ADM,01/01/1900 08:20:56,01/01/1900 08:27:46,3
TST,ADM,01/01/1900 08:20:56,01/01/1900 08:27:46,1
TST,ADM,01/01/1900 08:20:56,01/01/1900 08:27:46,4
TST,ADM,01/01/1900 08:20:56,01/01/1900 08:27:46,1
QUB,ADM,01/01/1900 08:08:00,01/01/1900 08:27:47,4
QUB,ADM,01/01/1900 08:08:00,01/01/1900 08:27:47,2
QUB,ADM,01/01/1900 08:08:00,01/01/1900 08:27:47,0
ADM,TST,01/01/1900 08:27:47,01/01/1900 08:37:23,1
TAK,ADM,01/01/1900 08:08:00,01/01/1900 08:27:48,0
TAK,ADM,01/01/1900 08:08:00,01/01/1900 08:27:48,1
TAK,ADM,01/01/1900 08:08:00,01/01/1900 08:27:48,3
TAK,ADM,01/01/1900 08:08:00,01/01/1900 08:27:48,3
MEF,ADM,01/01/1900 08:00:17,01/01/1900 08:27:49,1
MEF,ADM,01/01/1900 08:00:17,01/01/1900 08:27:49,0
ADM,PRE,01/01/1900 08:27:49,01/01/1900 08:39:55,3
TWH,ADM,01/01/1900 07:54:10,01/01/1900 08:27:50,4
ADM,TST,01/01/1900 08:27:50,01/01/1900 08:39:02,0
TWH,ADM,01/01/1900 07:54:10,01/01/1900 08:27:50,4
TWH,ADM,01/01/1900 07:54:10,01/01/1900 08:27:50,2
TWH,ADM,01/01/1900 07:54:10,01/01/1900 08:27:50,3
KET,ADM,01/01/1900 08:13:19,01/01/1900 08:27:51,3
KET,ADM,01/01/1900 08:13:19,01/01/1900 08:27:51,1
KET,ADM,01/01/1900 08:13:19,01/01/1900 08:27:51,1
ADM,TST,01/01/1900 08:27:51,01/01/1900 08:39:02,3
KET,ADM,01/01/1900 08:13:19,01/01/1900 08:27:51,0
KET,ADM,01/01/1900 08:13:19,01/01/1900 08:27:51,2
ADM,TST,01/01/1900 08:27:52,01/01/1900 08:39:02,2
MOK,ADM,01/01/1900 08:15:45,01/01/1900 08:27:52,4
ADM,TST,01/01/1900 08:27:52,01/01/1900 08:39:02,1
MOK,ADM,01/01/1900 08:15:45,01/01/1900 08:27:52,2
MOK,ADM,01/01/1900 08:14:06,01/01/1900 08:27:53,3
MOK,ADM,01/01/1900 08:14:06,01/01/1900 08:27:53,1
MOK,ADM,01/01/1900 08:14:06,01/01/1900 08:27:53,3
MOK,ADM,01/01/1900 08:14:06,01/01/1900 08:27:53,1
MOK,ADM,01/01/1900 08:14:06,01/01/1900 08:27:53,2
MOK,ADM,01/01/1900 08:14:06,01/01/1900 08:27:53,0
TST,ADM,01/01/1900 08:19:42,01/01/1900 08:27:54,1
TST,ADM,01/01/1900 08:19:42,01/01/1900 08:27:54,2
TST,ADM,01/01/1900 08:19:42,01/01/1900 08:27:54,3
TKO,ADM,01/01/1900 08:02:57,01/01/1900 08:27:55,2
ADM,TAK,01/01/1900 08:27:55,01/01/1900 08:49:56,0
TKO,ADM,01/01/1900 08:02:57,01/01/1900 08:27:55,1
TKO,ADM,01/01/1900 08:02:57,01/01/1900 08:27:55,2
TKO,ADM,01/01/1900 08:02:57,01/01/1900 08:27:55,1
JOR,ADM,01/01/1900 08:19:09,01/01/1900 08:27:56,2
ADM,PRE,01/01/1900 08:27:57,01/01/1900 08:48:23,4
CAB,ADM,01/01/1900 08:13:53,01/01/1900 08:27:57,1
CAB,ADM,01/01/1900 08:13:53,01/01/1900 08:27:57,1
YMT,ADM,01/01/1900 08:17:07,01/01/1900 08:27:58,4
